subscription_id,customer_id,plan,monthly_revenue,is_churned,created_at
3172,3172,Professional,49,0,2023-07-07
3173,3173,Basic,99,0,2024-01-27
3174,3174,Professional,49,0,2024-04-10
3175,3175,Professional,499,0,2024-05-14
3176,3176,Professional,999,0,2024-11-15
3177,3177,Basic,999,0,2023-12-22
3178,3178,Enterprise,199,0,2023-09-23
3179,3179,Enterprise,499,1,2023-01-12
3180,3180,Basic,99,0,2024-07-30
3181,3181,Basic,199,0,2023-01-28
3182,3182,Professional,99,0,2023-10-15
3183,3183,Basic,999,0,2023-09-02
3184,3184,Professional,199,0,2023-05-01
3185,3185,Basic,499,1,2023-08-08
3186,3186,Basic,999,0,2024-08-28
3187,3187,Enterprise,99,0,2024-01-15
3188,3188,Professional,999,0,2024-10-27
3189,3189,Professional,499,0,2023-06-14
3190,3190,Basic,49,1,2023-10-20
3191,3191,Professional,999,0,2024-08-20
3192,3192,Professional,99,1,2023-12-07
3193,3193,Basic,49,0,2024-05-29
3194,3194,Professional,499,0,2023-11-19
3195,3195,Enterprise,99,0,2023-07-10
3196,3196,Basic,49,0,2024-08-17
3197,3197,Basic,49,0,2024-07-26
3198,3198,Professional,99,0,2024-11-09
3199,3199,Basic,199,0,2024-11-20
3200,3200,Basic,499,0,2023-10-22
3201,3201,Professional,99,0,2024-08-04
3202,3202,Basic,499,1,2023-09-12
3203,3203,Professional,499,0,2024-06-06
3204,3204,Basic,99,0,2023-07-27
3205,3205,Professional,499,1,2024-01-16
3206,3206,Professional,49,1,2023-02-01
3207,3207,Professional,49,0,2024-07-06
3208,3208,Professional,499,1,2023-05-27
3209,3209,Basic,199,0,2024-11-29
3210,3210,Enterprise,49,0,2024-02-24
3211,3211,Professional,999,0,2024-08-14
3212,3212,Enterprise,499,0,2023-06-09
3213,3213,Enterprise,199,0,2023-06-04
3214,3214,Professional,499,0,2023-05-24
3215,3215,Enterprise,99,0,2024-05-25
3216,3216,Basic,499,1,2023-10-19
3217,3217,Basic,49,0,2024-04-09
3218,3218,Basic,499,0,2024-11-22
3219,3219,Basic,199,0,2024-10-24
3220,3220,Enterprise,199,0,2023-12-17
3221,3221,Basic,199,0,2024-06-09
3222,3222,Basic,99,0,2024-07-23
3223,3223,Professional,49,0,2023-06-11
3224,3224,Enterprise,499,0,2024-06-07
3225,3225,Professional,99,0,2024-08-21
3226,3226,Basic,99,0,2024-07-09
3227,3227,Basic,99,0,2024-10-28
3228,3228,Professional,99,1,2023-05-09
3229,3229,Enterprise,49,0,2023-01-17
3230,3230,Basic,499,0,2024-05-16
3231,3231,Professional,99,0,2023-09-21
3232,3232,Professional,999,1,2023-09-27
3233,3233,Professional,499,0,2023-01-01
3234,3234,Professional,99,0,2024-01-26
3235,3235,Enterprise,999,0,2023-03-31
3236,3236,Professional,999,0,2024-07-06
3237,3237,Professional,99,0,2024-05-06
3238,3238,Professional,49,0,2024-09-23
3239,3239,Professional,99,0,2023-07-30
3240,3240,Enterprise,499,0,2024-08-05
3241,3241,Professional,499,0,2023-11-04
3242,3242,Enterprise,199,0,2023-05-13
3243,3243,Professional,999,0,2023-01-05
3244,3244,Professional,999,0,2024-07-16
3245,3245,Professional,99,0,2024-10-22
3246,3246,Enterprise,199,0,2024-07-05
3247,3247,Enterprise,499,0,2024-11-02
3248,3248,Basic,999,0,2023-01-30
3249,3249,Enterprise,49,1,2023-11-08
3250,3250,Basic,199,0,2023-07-22
3251,3251,Professional,99,0,2024-08-03
3252,3252,Professional,499,0,2023-11-27
3253,3253,Basic,49,0,2024-06-27
3254,3254,Professional,99,0,2023-09-22
3255,3255,Enterprise,49,0,2023-06-16
3256,3256,Professional,49,0,2023-04-11
3257,3257,Professional,999,0,2024-07-27
3258,3258,Basic,99,1,2023-02-05
3259,3259,Professional,199,0,2024-07-20
3260,3260,Basic,199,0,2024-11-04
3261,3261,Basic,499,0,2024-02-29
3262,3262,Professional,99,0,2024-08-02
3263,3263,Professional,49,0,2024-04-02
3264,3264,Professional,499,1,2023-11-28
3265,3265,Basic,499,0,2023-12-24
3266,3266,Professional,999,0,2023-05-10
3267,3267,Professional,199,0,2024-08-18
3268,3268,Basic,49,0,2024-02-18
3269,3269,Professional,99,0,2023-07-29
3270,3270,Enterprise,499,0,2024-05-04
3271,3271,Professional,199,0,2023-07-21
3272,3272,Professional,499,0,2024-06-16
3273,3273,Professional,99,0,2024-07-20
3274,3274,Enterprise,499,0,2023-09-01
3275,3275,Enterprise,49,1,2023-01-18
3276,3276,Basic,999,0,2023-09-24
3277,3277,Enterprise,49,0,2024-07-01
3278,3278,Enterprise,499,0,2023-07-29
3279,3279,Basic,49,0,2024-11-13
3280,3280,Basic,499,0,2024-11-15
3281,3281,Enterprise,499,0,2024-02-10
3282,3282,Basic,99,0,2024-08-18
3283,3283,Enterprise,499,0,2024-02-03
3284,3284,Enterprise,499,0,2023-05-10
3285,3285,Enterprise,99,0,2024-09-19
3286,3286,Professional,999,0,2023-12-26
3287,3287,Professional,199,0,2023-09-28
3288,3288,Professional,99,0,2023-07-18
3289,3289,Enterprise,49,0,2024-03-26
3290,3290,Basic,199,0,2023-04-18
3291,3291,Enterprise,199,1,2023-02-17
3292,3292,Professional,999,0,2023-10-06
3293,3293,Enterprise,49,1,2023-01-25
3294,3294,Professional,99,1,2023-09-27
3295,3295,Enterprise,999,0,2024-09-20
3296,3296,Professional,499,1,2023-06-16
3297,3297,Enterprise,49,0,2024-04-07
3298,3298,Basic,499,0,2024-01-23
3299,3299,Professional,199,1,2023-01-14
3300,3300,Professional,99,0,2023-09-03
3301,3301,Professional,199,0,2024-06-13
3302,3302,Professional,499,0,2023-09-06
3303,3303,Professional,999,0,2024-08-21
3304,3304,Basic,199,0,2023-05-13
3305,3305,Enterprise,99,0,2024-10-23
3306,3306,Enterprise,49,1,2024-10-16
3307,3307,Professional,49,1,2023-03-02
3308,3308,Basic,999,1,2024-10-12
3309,3309,Basic,99,0,2023-06-25
3310,3310,Enterprise,499,0,2023-07-25
3311,3311,Enterprise,999,1,2024-03-19
3312,3312,Basic,499,0,2024-06-30
3313,3313,Enterprise,49,0,2023-05-02
3314,3314,Enterprise,199,0,2024-05-04
3315,3315,Enterprise,49,0,2023-07-21
3316,3316,Professional,499,0,2024-07-10
3317,3317,Enterprise,999,0,2023-01-31
3318,3318,Basic,49,0,2024-07-05
3319,3319,Professional,49,0,2024-03-03
3320,3320,Enterprise,49,0,2023-02-23
3321,3321,Professional,499,1,2024-01-10
3322,3322,Basic,499,0,2023-07-04
3323,3323,Basic,999,0,2023-02-24
3324,3324,Basic,99,0,2024-10-09
3325,3325,Enterprise,199,0,2023-08-16
3326,3326,Professional,199,0,2023-11-03
3327,3327,Basic,499,0,2024-01-29
3328,3328,Enterprise,499,0,2023-07-26
3329,3329,Enterprise,49,0,2023-04-14
3330,3330,Enterprise,999,0,2023-05-05
3331,3331,Enterprise,499,0,2024-05-10
3332,3332,Basic,99,1,2024-01-12
3333,3333,Basic,49,0,2023-04-10
3334,3334,Professional,499,0,2024-07-19
3335,3335,Professional,499,0,2024-10-12
3336,3336,Basic,499,0,2024-06-14
3337,3337,Enterprise,99,0,2023-08-30
3338,3338,Professional,49,0,2023-06-15
3339,3339,Enterprise,499,0,2023-10-12
3340,3340,Enterprise,999,0,2024-05-07
3341,3341,Enterprise,999,0,2024-09-10
3342,3342,Basic,99,0,2023-08-28
3343,3343,Enterprise,199,0,2023-07-17
3344,3344,Enterprise,999,1,2024-03-04
3345,3345,Enterprise,999,0,2023-04-21
3346,3346,Basic,99,0,2023-03-18
3347,3347,Basic,499,0,2024-07-24
3348,3348,Professional,199,0,2023-10-22
3349,3349,Basic,199,0,2024-09-24
3350,3350,Enterprise,999,0,2023-09-09
3351,3351,Basic,499,0,2023-03-04
3352,3352,Enterprise,999,0,2024-06-25
3353,3353,Basic,99,0,2023-04-28
3354,3354,Basic,499,0,2024-07-11
3355,3355,Professional,199,0,2023-07-17
3356,3356,Basic,49,0,2024-10-10
3357,3357,Professional,999,0,2023-11-01
3358,3358,Enterprise,499,0,2024-02-09
3359,3359,Enterprise,499,1,2023-07-26
3360,3360,Basic,499,0,2024-09-02
3361,3361,Professional,499,1,2024-09-20
3362,3362,Professional,999,0,2024-07-11
3363,3363,Basic,99,0,2023-08-29
3364,3364,Basic,49,0,2023-01-14
3365,3365,Professional,49,0,2024-09-06
3366,3366,Enterprise,199,0,2024-07-14
3367,3367,Enterprise,499,0,2023-05-31
3368,3368,Basic,49,0,2024-10-01
3369,3369,Enterprise,999,0,2023-12-06
3370,3370,Professional,99,0,2023-03-28
3371,3371,Basic,99,0,2023-04-06
3372,3372,Professional,99,0,2024-01-27
3373,3373,Professional,199,0,2024-05-23
3374,3374,Enterprise,999,0,2024-02-10
3375,3375,Professional,199,0,2024-02-24
3376,3376,Professional,999,1,2024-10-01
3377,3377,Professional,99,0,2023-06-19
3378,3378,Enterprise,199,0,2023-01-03
3379,3379,Enterprise,499,0,2023-07-20
3380,3380,Basic,99,0,2024-08-07
3381,3381,Enterprise,499,0,2024-03-30
3382,3382,Enterprise,49,1,2024-09-15
3383,3383,Enterprise,99,1,2024-08-19
3384,3384,Enterprise,199,0,2023-10-18
3385,3385,Professional,99,0,2023-02-24
3386,3386,Professional,199,0,2023-12-05
3387,3387,Basic,499,0,2024-07-24
3388,3388,Professional,99,0,2024-08-14
3389,3389,Professional,499,0,2024-07-18
3390,3390,Enterprise,999,0,2023-08-29
3391,3391,Professional,499,1,2023-08-29
3392,3392,Basic,99,0,2023-10-26
3393,3393,Basic,99,0,2023-01-31
3394,3394,Enterprise,199,0,2023-07-04
3395,3395,Professional,99,0,2023-09-11
3396,3396,Professional,499,0,2023-04-29
3397,3397,Basic,49,0,2024-05-14
3398,3398,Enterprise,99,0,2023-07-16
3399,3399,Basic,199,0,2024-06-23
3400,3400,Basic,199,1,2024-01-25
3401,3401,Professional,199,0,2024-10-23
3402,3402,Professional,49,0,2024-09-12
3403,3403,Basic,499,0,2023-10-24
3404,3404,Enterprise,49,1,2024-02-01
3405,3405,Professional,49,0,2023-07-09
3406,3406,Professional,199,1,2024-05-06
3407,3407,Enterprise,49,1,2023-12-06
3408,3408,Basic,499,0,2023-05-13
3409,3409,Professional,49,1,2023-01-30
3410,3410,Professional,999,0,2023-12-06
3411,3411,Enterprise,49,0,2023-03-18
3412,3412,Professional,99,0,2024-04-10
3413,3413,Basic,999,0,2024-07-07
3414,3414,Enterprise,499,0,2024-02-19
3415,3415,Professional,199,0,2023-08-28
3416,3416,Basic,199,0,2023-07-29
3417,3417,Basic,199,0,2023-06-03
3418,3418,Professional,499,0,2023-05-09
3419,3419,Enterprise,499,0,2024-06-06
3420,3420,Basic,49,0,2024-02-18
3421,3421,Basic,49,0,2024-10-23
3422,3422,Professional,199,0,2024-09-05
3423,3423,Professional,199,0,2023-09-02
3424,3424,Enterprise,99,0,2024-10-20
3425,3425,Enterprise,499,0,2023-12-01
3426,3426,Professional,199,1,2024-10-11
3427,3427,Enterprise,199,1,2023-12-18
3428,3428,Professional,999,0,2023-07-02
3429,3429,Professional,99,0,2024-10-20
3430,3430,Enterprise,499,0,2024-08-04
3431,3431,Basic,49,1,2024-10-09
3432,3432,Enterprise,999,0,2024-04-16
3433,3433,Basic,99,0,2023-01-16
3434,3434,Enterprise,99,0,2024-01-15
3435,3435,Professional,49,0,2023-10-04
3436,3436,Enterprise,49,0,2024-11-17
3437,3437,Professional,99,1,2023-06-27
3438,3438,Professional,499,0,2023-02-24
3439,3439,Professional,199,0,2023-12-23
3440,3440,Basic,999,0,2023-07-13
3441,3441,Enterprise,999,0,2024-05-13
3442,3442,Basic,99,0,2024-09-17
3443,3443,Professional,99,0,2024-03-30
3444,3444,Professional,99,0,2023-03-30
3445,3445,Professional,199,0,2024-11-23
3446,3446,Professional,499,0,2023-03-09
3447,3447,Enterprise,49,0,2023-04-13
3448,3448,Enterprise,199,0,2024-10-03
3449,3449,Enterprise,49,0,2023-12-27
3450,3450,Enterprise,199,0,2024-07-19
3451,3451,Basic,99,0,2023-11-02
3452,3452,Basic,99,0,2023-12-06
3453,3453,Professional,99,0,2024-09-27
3454,3454,Basic,99,0,2024-02-23
3455,3455,Basic,499,0,2024-07-09
3456,3456,Basic,199,0,2024-10-08
3457,3457,Professional,199,0,2024-11-29
3458,3458,Professional,199,0,2023-12-26
3459,3459,Enterprise,999,1,2023-05-24
3460,3460,Professional,49,0,2024-09-30
3461,3461,Basic,499,0,2024-07-15
3462,3462,Professional,49,0,2023-08-15
3463,3463,Professional,199,0,2023-02-21
3464,3464,Professional,49,0,2023-01-11
3465,3465,Basic,199,0,2023-03-22
3466,3466,Basic,99,0,2023-08-16
3467,3467,Professional,499,0,2024-05-20
3468,3468,Enterprise,999,1,2023-11-05
3469,3469,Professional,999,0,2023-11-23
3470,3470,Basic,199,1,2023-09-22
3471,3471,Enterprise,49,0,2024-04-13
3472,3472,Enterprise,99,0,2024-09-29
3473,3473,Professional,199,1,2023-07-09
3474,3474,Basic,199,0,2024-07-07
3475,3475,Basic,999,0,2024-11-18
3476,3476,Basic,99,1,2024-08-08
3477,3477,Enterprise,999,0,2024-09-11
3478,3478,Professional,199,0,2023-03-31
3479,3479,Professional,49,0,2023-05-27
3480,3480,Enterprise,499,0,2023-03-23
3481,3481,Professional,49,0,2023-03-25
3482,3482,Professional,999,0,2023-06-02
3483,3483,Enterprise,999,0,2024-01-12
3484,3484,Professional,999,0,2024-05-08
3485,3485,Basic,499,0,2023-11-24
3486,3486,Professional,49,1,2024-05-29
3487,3487,Professional,99,0,2023-09-16
3488,3488,Enterprise,499,0,2023-02-09
3489,3489,Enterprise,49,0,2024-05-29
3490,3490,Professional,99,1,2023-01-17
3491,3491,Basic,499,0,2024-03-17
3492,3492,Basic,999,0,2023-09-05
3493,3493,Basic,99,0,2024-11-20
3494,3494,Professional,499,0,2024-07-15
3495,3495,Basic,499,0,2023-06-24
3496,3496,Basic,99,0,2024-04-13
3497,3497,Enterprise,499,1,2023-08-29
3498,3498,Basic,49,0,2023-01-15
3499,3499,Basic,49,0,2024-05-14
3500,3500,Professional,99,0,2024-08-05
3501,3501,Professional,99,0,2023-09-24
3502,3502,Enterprise,99,0,2024-07-22
3503,3503,Enterprise,499,1,2023-08-04
3504,3504,Basic,499,0,2024-08-17
3505,3505,Professional,499,0,2023-07-21
3506,3506,Basic,99,0,2023-08-10
3507,3507,Enterprise,999,1,2024-01-24
3508,3508,Basic,999,0,2023-04-22
3509,3509,Basic,499,0,2024-06-28
3510,3510,Professional,49,0,2023-01-25
3511,3511,Enterprise,49,0,2024-07-22
3512,3512,Basic,49,0,2023-08-29
3513,3513,Professional,199,1,2024-09-05
3514,3514,Enterprise,999,0,2024-04-29
3515,3515,Enterprise,499,0,2023-04-04
3516,3516,Professional,999,0,2023-06-14
3517,3517,Enterprise,499,1,2023-05-18
3518,3518,Professional,999,0,2024-04-06
3519,3519,Enterprise,199,0,2024-09-27
3520,3520,Professional,49,0,2024-09-15
3521,3521,Professional,499,0,2023-10-08
3522,3522,Enterprise,49,1,2023-12-26
3523,3523,Basic,49,0,2023-07-31
3524,3524,Enterprise,99,0,2023-06-02
3525,3525,Enterprise,499,0,2024-08-14
3526,3526,Enterprise,199,0,2023-01-29
3527,3527,Enterprise,99,1,2024-02-20
3528,3528,Basic,999,0,2023-08-08
3529,3529,Professional,99,1,2024-05-16
3530,3530,Professional,499,0,2023-08-20
3531,3531,Professional,199,0,2024-03-31
3532,3532,Professional,49,1,2023-07-26
3533,3533,Enterprise,999,0,2023-03-08
3534,3534,Professional,49,0,2023-08-28
3535,3535,Basic,999,0,2024-05-01
3536,3536,Basic,49,0,2024-03-03
3537,3537,Professional,999,0,2023-12-27
3538,3538,Professional,49,0,2023-05-14
3539,3539,Basic,499,0,2024-03-13
3540,3540,Enterprise,49,0,2023-06-30
3541,3541,Enterprise,99,0,2024-04-28
3542,3542,Professional,499,0,2024-06-11
3543,3543,Basic,199,0,2023-04-05
3544,3544,Enterprise,499,1,2023-10-30
3545,3545,Enterprise,999,0,2023-06-14
3546,3546,Professional,99,0,2024-06-30
3547,3547,Professional,499,0,2023-02-12
3548,3548,Basic,49,0,2023-05-27
3549,3549,Professional,199,1,2024-11-12
3550,3550,Professional,99,0,2023-10-23
3551,3551,Basic,499,1,2023-03-03
3552,3552,Professional,49,0,2024-05-07
3553,3553,Professional,49,0,2023-06-18
3554,3554,Professional,499,0,2024-09-21
3555,3555,Basic,199,0,2023-12-26
3556,3556,Enterprise,49,0,2024-02-26
3557,3557,Professional,99,0,2023-10-12
3558,3558,Basic,199,0,2024-11-26
3559,3559,Professional,99,1,2024-05-20
3560,3560,Professional,99,1,2023-06-29
3561,3561,Basic,199,0,2023-12-05
3562,3562,Enterprise,999,0,2024-05-04
3563,3563,Enterprise,499,0,2023-05-18
3564,3564,Professional,999,0,2024-06-15
3565,3565,Enterprise,499,0,2023-09-07
3566,3566,Enterprise,499,0,2023-09-22
3567,3567,Enterprise,999,1,2024-09-01
3568,3568,Basic,199,0,2024-03-04
3569,3569,Professional,99,0,2023-09-14
3570,3570,Basic,499,0,2023-05-29
3571,3571,Enterprise,199,0,2024-09-19
3572,3572,Basic,199,0,2023-12-21
3573,3573,Professional,49,1,2023-10-30
3574,3574,Enterprise,199,0,2023-06-11
3575,3575,Basic,999,0,2023-03-25
3576,3576,Enterprise,499,0,2024-06-06
3577,3577,Professional,199,0,2023-01-13
3578,3578,Basic,499,0,2023-07-13
3579,3579,Professional,499,1,2023-10-06
3580,3580,Basic,499,0,2024-01-02
3581,3581,Enterprise,49,0,2023-01-23
3582,3582,Professional,199,0,2023-06-04
3583,3583,Basic,49,0,2024-08-14
3584,3584,Basic,199,0,2023-06-01
3585,3585,Enterprise,49,0,2023-08-18
3586,3586,Enterprise,49,1,2023-12-29
3587,3587,Basic,999,0,2023-04-26
3588,3588,Basic,99,0,2023-04-21
3589,3589,Basic,49,0,2024-09-27
3590,3590,Enterprise,199,1,2023-11-26
3591,3591,Enterprise,49,0,2023-04-04
3592,3592,Professional,499,0,2023-09-24
3593,3593,Basic,199,1,2024-10-12
3594,3594,Basic,199,0,2023-09-24
3595,3595,Professional,499,1,2024-07-25
3596,3596,Professional,99,0,2023-04-20
3597,3597,Professional,99,0,2023-07-09
3598,3598,Basic,499,1,2023-06-21
3599,3599,Professional,499,0,2023-02-24
3600,3600,Basic,99,0,2024-02-17
3601,3601,Professional,499,0,2023-02-09
3602,3602,Basic,499,1,2023-04-01
3603,3603,Professional,49,0,2023-09-27
3604,3604,Basic,99,0,2024-11-07
3605,3605,Enterprise,49,1,2024-08-29
3606,3606,Basic,499,0,2023-12-19
3607,3607,Enterprise,499,0,2023-09-05
3608,3608,Basic,49,0,2023-12-23
3609,3609,Professional,499,0,2023-11-02
3610,3610,Professional,49,0,2024-01-15
3611,3611,Professional,199,1,2024-09-01
3612,3612,Basic,199,0,2023-09-19
3613,3613,Enterprise,499,0,2023-12-09
3614,3614,Basic,99,0,2023-05-13
3615,3615,Basic,999,0,2023-11-17
3616,3616,Professional,199,0,2023-08-20
3617,3617,Professional,999,0,2023-07-20
3618,3618,Professional,999,1,2024-04-16
3619,3619,Basic,49,1,2023-11-01
3620,3620,Enterprise,999,0,2023-12-07
3621,3621,Basic,49,1,2024-08-02
3622,3622,Basic,499,0,2023-10-18
3623,3623,Basic,499,1,2023-08-02
3624,3624,Enterprise,499,0,2023-10-01
3625,3625,Enterprise,999,0,2024-04-08
3626,3626,Enterprise,999,0,2024-07-04
3627,3627,Basic,199,0,2023-08-27
3628,3628,Enterprise,99,1,2023-05-27
3629,3629,Basic,49,0,2023-04-17
3630,3630,Basic,499,0,2023-08-15
3631,3631,Enterprise,49,0,2023-06-07
3632,3632,Enterprise,499,0,2023-11-23
3633,3633,Enterprise,499,1,2023-09-06
3634,3634,Basic,49,0,2024-02-17
3635,3635,Enterprise,499,0,2024-10-23
3636,3636,Basic,999,0,2023-09-13
3637,3637,Basic,199,0,2024-01-15
3638,3638,Enterprise,99,0,2024-07-15
3639,3639,Enterprise,199,0,2023-01-30
3640,3640,Basic,999,0,2023-08-30
3641,3641,Basic,999,0,2023-07-18
3642,3642,Professional,199,0,2023-08-25
3643,3643,Professional,999,0,2024-06-16
3644,3644,Enterprise,49,0,2024-09-02
3645,3645,Basic,499,0,2023-07-21
3646,3646,Enterprise,199,0,2024-11-03
3647,3647,Basic,49,0,2024-08-02
3648,3648,Enterprise,49,1,2023-01-07
3649,3649,Professional,499,0,2024-02-22
3650,3650,Basic,99,1,2023-03-07
3651,3651,Basic,99,1,2023-11-23
3652,3652,Professional,499,0,2023-05-04
3653,3653,Basic,199,0,2024-06-24
3654,3654,Professional,199,1,2024-04-16
3655,3655,Enterprise,999,0,2023-11-09
3656,3656,Enterprise,199,1,2023-05-25
3657,3657,Enterprise,49,0,2023-02-14
3658,3658,Professional,49,0,2023-10-28
3659,3659,Enterprise,99,0,2024-07-05
3660,3660,Enterprise,499,0,2023-01-06
3661,3661,Basic,49,0,2023-07-24
3662,3662,Professional,199,0,2024-11-07
3663,3663,Enterprise,499,0,2024-09-16
3664,3664,Professional,499,1,2024-01-22
3665,3665,Professional,499,0,2024-10-08
3666,3666,Basic,99,0,2023-02-22
3667,3667,Basic,99,1,2023-02-28
3668,3668,Basic,499,0,2023-06-25
3669,3669,Basic,499,0,2023-12-20
3670,3670,Basic,499,0,2024-06-19
3671,3671,Enterprise,499,0,2023-04-22
3672,3672,Professional,49,1,2024-08-30
3673,3673,Professional,49,0,2023-08-18
3674,3674,Enterprise,499,0,2023-06-01
3675,3675,Basic,499,0,2023-08-06
3676,3676,Basic,199,0,2024-09-01
3677,3677,Professional,49,0,2024-09-06
3678,3678,Basic,49,1,2023-03-12
3679,3679,Basic,999,0,2023-01-23
3680,3680,Professional,499,0,2023-12-30
3681,3681,Professional,199,1,2024-06-18
3682,3682,Basic,499,0,2024-06-15
3683,3683,Basic,999,0,2024-09-26
3684,3684,Basic,99,1,2023-05-17
3685,3685,Enterprise,49,0,2023-09-20
3686,3686,Professional,199,1,2024-06-02
3687,3687,Basic,99,0,2023-05-22
3688,3688,Professional,499,1,2024-09-23
3689,3689,Professional,99,1,2023-03-03
3690,3690,Basic,199,0,2023-03-12
3691,3691,Professional,49,0,2024-06-12
3692,3692,Professional,999,0,2023-10-28
3693,3693,Professional,499,0,2024-01-15
3694,3694,Basic,999,0,2023-10-11
3695,3695,Enterprise,499,1,2024-08-25
3696,3696,Professional,49,0,2024-09-09
3697,3697,Professional,499,0,2024-01-08
3698,3698,Professional,99,0,2024-03-18
3699,3699,Basic,49,0,2023-12-30
3700,3700,Enterprise,999,0,2023-03-11
3701,3701,Enterprise,199,1,2023-01-03
3702,3702,Basic,199,1,2023-02-26
3703,3703,Basic,199,1,2023-02-10
3704,3704,Professional,999,0,2023-07-28
3705,3705,Enterprise,999,0,2024-08-26
3706,3706,Enterprise,49,0,2023-09-26
3707,3707,Enterprise,999,0,2024-07-17
3708,3708,Enterprise,199,0,2024-05-02
3709,3709,Enterprise,999,0,2023-05-24
3710,3710,Basic,99,0,2024-07-09
3711,3711,Basic,499,0,2024-01-01
3712,3712,Enterprise,49,0,2024-10-24
3713,3713,Professional,999,0,2024-09-14
3714,3714,Professional,199,1,2023-08-16
3715,3715,Basic,199,0,2024-11-18
3716,3716,Basic,99,1,2023-12-27
3717,3717,Enterprise,99,0,2023-02-05
3718,3718,Professional,199,0,2023-02-15
3719,3719,Professional,49,1,2024-08-16
3720,3720,Professional,199,0,2023-04-03
3721,3721,Enterprise,999,0,2023-08-25
3722,3722,Basic,99,0,2023-05-10
3723,3723,Professional,199,0,2024-08-15
3724,3724,Professional,499,0,2023-10-15
3725,3725,Enterprise,999,0,2024-05-13
3726,3726,Enterprise,199,0,2023-12-16
3727,3727,Enterprise,499,0,2024-05-15
3728,3728,Enterprise,199,0,2024-10-01
3729,3729,Enterprise,49,0,2023-11-23
3730,3730,Professional,99,1,2023-11-17
3731,3731,Basic,199,0,2024-11-05
3732,3732,Professional,199,1,2023-07-01
3733,3733,Enterprise,999,0,2024-11-26
3734,3734,Basic,99,0,2024-08-12
3735,3735,Basic,99,0,2024-04-03
3736,3736,Enterprise,49,1,2023-11-14
3737,3737,Enterprise,499,1,2024-07-14
3738,3738,Basic,499,0,2024-04-23
3739,3739,Enterprise,999,0,2023-03-08
3740,3740,Professional,49,1,2023-10-27
3741,3741,Enterprise,499,0,2023-10-21
3742,3742,Basic,999,0,2024-04-14
3743,3743,Professional,999,0,2024-06-12
3744,3744,Professional,199,0,2023-05-25
3745,3745,Enterprise,999,0,2024-09-10
3746,3746,Enterprise,99,0,2024-07-12
3747,3747,Enterprise,199,1,2023-04-05
3748,3748,Enterprise,499,0,2024-10-17
3749,3749,Professional,99,0,2024-08-28
3750,3750,Professional,99,0,2023-05-05
3751,3751,Enterprise,99,0,2024-02-02
3752,3752,Professional,199,0,2024-01-30
3753,3753,Professional,499,1,2024-03-23
3754,3754,Professional,999,0,2024-03-21
3755,3755,Professional,499,1,2024-03-23
3756,3756,Professional,99,0,2024-08-07
